LocationID,ExactName,TownName,CountyStateProvince,Country,Continent,Ocean,LongitudeDegrees,LongitudeMinutes,EorW,LatitudeDegrees,LatitudeMinutes,NorS,LongDD,LatDD,North,East,South,West,Altitude,Area,Notes,SpatialAccuracy,LocationExtent
10444,"Keogh River","Not applicable","British Columbia","Canada","North America","Not applicable",1.2700000000000000e+02,2.4000000000000000e+01,"W",5.0000000000000000e+01,3.6000000000000000e+01,"N",1.2740000000000001e+02,-5.0600000000000001e+01,50.6000000000,-127.4000000000,50.6000000000,-127.4000000000,,,"None",2,1
10447,"Exmouth Gulf","Exmouth","Western Australia","Australia","Australia","Not applicable",1.1400000000000000e+02,1.5000000000000000e+01,"E",2.2000000000000000e+01,0.0000000000000000e+00,"S",1.1425000000000000e+02,-2.2000000000000000e+01,-21.8000000000,117.6200000000,-21.5300000000,114.0800000000,,,"None",3,1
10448,"Gulf of Thailand","Not applicable","Not applicable","Thailand","Asia","Not applicable",1.0100000000000000e+02,0.0000000000000000e+00,"E",1.1000000000000000e+01,0.0000000000000000e+00,"N",1.0100000000000000e+02,1.1000000000000000e+01,13.5000000000,105.1000000000,6.2500000000,99.1500000000,,,"None",3,1
10451,"Escanaba Lake","Not applicable","Wisconsin","USA","North America","Not applicable",8.9000000000000000e+01,3.5000000000000000e+01,"W",4.6000000000000000e+01,4.0000000000000000e+00,"N",-8.9583333333333329e+01,4.6066666666666670e+01,46.0500000000,-89.5800000000,46.0500000000,-89.5800000000,,,"None",4,3
10455,"Mille Lacs Lake","Not applicable","Minnesota","USA","North America","Not applicable",9.3000000000000000e+01,4.0000000000000000e+01,"W",4.6000000000000000e+01,1.5000000000000000e+01,"N",-9.3666666666666671e+01,4.6250000000000000e+01,46.2500000000,-93.6600000000,46.2500000000,-93.6600000000,,,"None",4,1
10465,"NAFO 4T","Not applicable","Not applicable","Multiple or International jurisdiction","Not applicable","Not applicable",6.3000000000000000e+01,0.0000000000000000e+00,"W",4.7000000000000000e+01,0.0000000000000000e+00,"N",-6.3000000000000000e+01,4.7000000000000000e+01,49.3300000000,-47.7500000000,45.5000000000,-70.7500000000,,,"None",2,1
10474,"Japan-Pacific coast of Hokkaido","Not applicable","Not applicable","Japan","Asia","Not applicable",1.4700000000000000e+02,0.0000000000000000e+00,"E",4.3000000000000000e+01,0.0000000000000000e+00,"N",1.4700000000000000e+02,4.3000000000000000e+01,43.3300000000,145.8700000000,41.3700000000,140.0000000000,,,"None",3,1
10475,"East Kamchatka","Not applicable","Kamchatskaya Oblast","Russian Federation","Asia","Not applicable",1.6300000000000000e+02,0.0000000000000000e+00,"E",5.3000000000000000e+01,3.0000000000000000e+01,"N",1.6300000000000000e+02,5.3500000000000000e+01,58.0000000000,163.3000000000,53.0000000000,159.6000000000,,,"None",3,1
10476,"West Bering Sea","Not applicable","Not applicable","Multiple or International jurisdiction","Not applicable","North Pacific Ocean",1.7700000000000000e+02,0.0000000000000000e+00,"E",6.1000000000000000e+01,0.0000000000000000e+00,"N",1.7700000000000000e+02,6.1000000000000000e+01,61.0000000000,-179.0000000000,53.0000000000,-162.7500000000,0.0000000000000000e+00,,"None",2,1
10481,"Southern New England","Not applicable","Massachusetts, Connecticut","USA","North America","Not applicable",7.2000000000000000e+01,0.0000000000000000e+00,"W",4.0000000000000000e+01,0.0000000000000000e+00,"N",-7.2000000000000000e+01,4.0000000000000000e+01,42.9000000000,-69.9500000000,41.0000000000,-73.7500000000,,,"None",3,1
10482,"Eastern Pacific Ocean","Not applicable","Not applicable","Multiple or International jurisdiction","Not applicable","Pacific Ocean",1.3000000000000000e+02,0.0000000000000000e+00,"W",5.0000000000000000e+01,0.0000000000000000e+00,"N",-1.3000000000000000e+02,5.0000000000000000e+01,60.0000000000,-70.0000000000,-70.0000000000,-145.0000000000,0.0000000000000000e+00,,"None",2,1
10496,"Central East China Sea","Not applicable","Not applicable","Multiple or International jurisdiction","Asia","Pacific",1.2600000000000000e+02,0.0000000000000000e+00,"E",3.0000000000000000e+01,0.0000000000000000e+00,"N",1.2600000000000000e+02,3.0000000000000000e+01,31.0000000000,130.0000000000,28.0000000000,121.5000000000,0.0000000000000000e+00,,"None",2,1
10497,"Japan Coast","Not applicable","Not applicable","Japan","Asia","Not applicable",1.2900000000000000e+02,0.0000000000000000e+00,"E",3.2000000000000000e+01,0.0000000000000000e+00,"N",1.2900000000000000e+02,3.2000000000000000e+01,45.5000000000,145.7500000000,31.0500000000,129.5000000000,,,"None",3,1
10498,"South East China Sea","Not applicable","Not applicable","Multiple or International jurisdiction","Asia","Pacific",1.2400000000000000e+02,0.0000000000000000e+00,"E",2.7000000000000000e+01,0.0000000000000000e+00,"N",1.2400000000000000e+02,2.7000000000000000e+01,28.0000000000,-127.0000000000,24.0000000000,-119.7500000000,0.0000000000000000e+00,,"None",2,1
10499,"Serengeti Plains","Not applicable","Not applicable","Tanzania","Africa","Not applicable",3.5000000000000000e+01,3.5000000000000000e+01,"E",3.0000000000000000e+00,1.0000000000000000e+01,"S",3.5583333333333336e+01,-3.1666666666666665e+00,-2.0000000000,35.2500000000,-3.0000000000,34.5000000000,,1.7000000000000000e+05,"Area from Seronera River near the centre of the Serengeti National Park to the southern and eastern park boundary.",3,1
10500,"Serengeti National Park & Ngorongoro Conservation Area","Not applicable","Not applicable","Tanzania","Africa","Not applicable",3.5000000000000000e+01,3.5000000000000000e+01,"E",3.0000000000000000e+00,1.0000000000000000e+01,"S",3.5583333333333336e+01,-3.1666666666666665e+00,-1.4000000000,36.0000000000,-3.6000000000,33.8700000000,,,"None",3,1
10501,"Neiderost, Hopland Field Station, Northern California","Hopland, Mendocino county","California","USA","North America","Not applicable",1.2300000000000000e+02,2.0000000000000000e+01,"W",3.9000000000000000e+01,0.0000000000000000e+00,"N",-1.2333333333333333e+02,3.9000000000000000e+01,39.0000000000,-123.3300000000,39.0000000000,-123.3300000000,,4.5000000000000000e+02,"Partially managed site.",5,2
10502,"Vasser, Hopland Field Station, Northern California","Hopland, Medocino county","California","USA","North America","Not applicable",1.2300000000000000e+02,2.0000000000000000e+01,"W",3.9000000000000000e+01,0.0000000000000000e+00,"N",-1.2333333333333333e+02,3.9000000000000000e+01,39.0000000000,-123.3300000000,39.0000000000,-123.3300000000,,,"Partially managed site.",5,3
10503,"Annan and Esk Valleys, Scotland","Not applicable","Dumfries and Galloway","UK - Scotland","Europe","Not applicable",3.0000000000000000e+00,1.0000000000000000e+01,"W",5.5000000000000000e+01,1.0000000000000000e+01,"N",-3.1666666666666665e+00,5.5166666666666664e+01,55.1700000000,-3.1700000000,55.1700000000,-3.1700000000,2.5000000000000000e+02,,"Two areas 20x12km and 40x20km respectively - 15 km apart.",4,1
10504,"Eynhallow, Orkney","Not applicable","Orkney","UK - Scotland","Europe","Not applicable",3.0000000000000000e+00,1.0000000000000000e+01,"W",5.9000000000000000e+01,1.2000000000000000e+01,"N",-3.1666666666666665e+00,5.9200000000000003e+01,59.2000000000,-3.1700000000,59.2000000000,-3.1700000000,0.0000000000000000e+00,,"None",4,2
10505,"Farne Islands, Northumberland","Not applicable","Northumberland","UK - England","Europe","Not applicable",1.0000000000000000e+00,3.5000000000000000e+01,"W",5.5000000000000000e+01,4.0000000000000000e+01,"N",-1.5833333333333335e+00,5.5666666666666664e+01,55.6300000000,-1.5800000000,55.6000000000,-1.6700000000,0.0000000000000000e+00,,"None",5,2
10506,"Central Wales","Not applicable","Not applicable","UK - Wales","Europe","Not applicable",3.0000000000000000e+00,4.5000000000000000e+01,"W",5.2000000000000000e+01,3.0000000000000000e+01,"N",-3.7500000000000000e+00,5.2500000000000000e+01,52.7500000000,-2.9500000000,52.0300000000,-4.6800000000,,3.1500000000000000e+05,"None",3,1
10508,"Bean Wood, Wytham Woods","Wytham","Oxfordshire","UK - England","Europe","Not applicable",1.0000000000000000e+00,2.0000000000000000e+01,"W",5.1000000000000000e+01,4.2000000000000000e+01,"N",-1.3333333333333333e+00,5.1700000000000003e+01,51.7667000000,-1.2833000000,51.7500000000,-1.3333000000,,1.7000000000000000e+01,"None. Bounding box coordinates for Wytham Wood.",5,3
10509,"Singing Way, Wytham Woods","Wytham","Oxfordshire","UK - England","Europe","Not applicable",1.0000000000000000e+00,2.0000000000000000e+01,"W",5.1000000000000000e+01,4.2000000000000000e+01,"N",-1.3333333333333333e+00,5.1700000000000003e+01,51.7667000000,-1.2833000000,51.7500000000,-1.3333000000,,2.7100000000000001e+01,"None. Bounding box coordinates for Wytham Wood.",5,3
10510,"Marley Plantation, Wytham Woods","Wytham","Oxfordshire","UK - England","Europe","Not applicable",1.0000000000000000e+00,2.0000000000000000e+01,"W",5.1000000000000000e+01,4.2000000000000000e+01,"N",-1.3333333333333333e+00,5.1700000000000003e+01,51.7667000000,-1.2833000000,51.7500000000,-1.3333000000,,1.8600000000000001e+01,"None. Bounding box coordinates for Wytham Wood.",5,3
10511,"Great Wood, Wytham Woods","Wytham","Oxfordshire","UK - England","Europe","Not applicable",1.0000000000000000e+00,2.0000000000000000e+01,"W",5.1000000000000000e+01,4.2000000000000000e+01,"N",-1.3333333333333333e+00,5.1700000000000003e+01,51.7667000000,-1.2833000000,51.7500000000,-1.3333000000,,2.5900000000000002e+01,"None. Bounding box coordinates for Wytham Wood.",5,3
10512,"Common Piece, Wytham Woods","Wytham","Oxfordshire","UK - England","Europe","Not applicable",1.0000000000000000e+00,2.0000000000000000e+01,"W",5.1000000000000000e+01,4.2000000000000000e+01,"N",-1.3333333333333333e+00,5.1700000000000003e+01,51.7667000000,-1.2833000000,51.7500000000,-1.3333000000,,4.5000000000000000e+01,"None. Bounding box coordinates for Wytham Wood.",5,3
10513,"Extra, Wytham Woods","Wytham","Oxfordshire","UK - England","Europe","Not applicable",1.0000000000000000e+00,2.0000000000000000e+01,"W",5.1000000000000000e+01,4.2000000000000000e+01,"N",-1.3333333333333333e+00,5.1700000000000003e+01,51.7667000000,-1.2833000000,51.7500000000,-1.3333000000,,1.2200000000000000e+02,"None. Bounding box coordinates for Wytham Wood.",5,3
10514,"Broad Oak, Wytham Woods","Wytham","Oxfordshire","UK - England","Europe","Not applicable",1.0000000000000000e+00,2.0000000000000000e+01,"W",5.1000000000000000e+01,4.2000000000000000e+01,"N",-1.3333333333333333e+00,5.1700000000000003e+01,51.7667000000,-1.2833000000,51.7500000000,-1.3333000000,,1.1500000000000000e+02,"None. Bounding box coordinates for Wytham Wood.",5,3
10515,"Bird Island, South Georgia","Not applicable","South Georgia","UK - Dependency","South America","Not applicable",3.8000000000000000e+01,0.0000000000000000e+00,"W",5.4000000000000000e+01,0.0000000000000000e+00,"S",-3.8000000000000000e+01,-5.4000000000000000e+01,-54.0000000000,-38.0000000000,-54.0000000000,-38.0000000000,0.0000000000000000e+00,,"None",4,1
10516,"Imsa River","Stavanger","Rogaland","Norway","Europe","Not applicable",6.0000000000000000e+00,0.0000000000000000e+00,"E",5.8000000000000000e+01,5.0000000000000000e+01,"N",6.0000000000000000e+00,5.8833333333333336e+01,58.8300000000,6.0000000000,58.8300000000,6.0000000000,0.0000000000000000e+00,1.1600000000000000e+03,"The River has a catchment area of 128 km2, of which 12% is lake surface. Total surface area of water is 1536 ha of which 1160 ha produce eels. The river is 1km long.",3,2
10517,"Kraghede","Kraghede","Vendsyssel","Denmark","Europe","Not applicable",1.0000000000000000e+01,0.0000000000000000e+00,"E",5.7000000000000000e+01,1.0000000000000000e+01,"N",1.0000000000000000e+01,5.7166666666666664e+01,57.1700000000,10.0000000000,57.1700000000,10.0000000000,,,"None",4,2
10518,"Annandale","Annandale","Dumfries and Galloway","UK - Scotland","Europe","Not applicable",3.0000000000000000e+00,2.5000000000000000e+01,"W",5.5000000000000000e+01,1.5000000000000000e+01,"N",-3.4166666666666665e+00,5.5250000000000000e+01,55.3700000000,-3.1700000000,55.0800000000,-3.5000000000,,8.0000000000000000e+04,"None",4,1
10519,"Rockingham","Rockingham","Northamptonshire","UK - England","Europe","Not applicable",0.0000000000000000e+00,3.0000000000000000e+01,"W",5.2000000000000000e+01,3.0000000000000000e+01,"N",-5.0000000000000000e-01,5.2500000000000000e+01,52.5000000000,-0.7200000000,52.5000000000,-0.7200000000,8.4000000000000000e+01,2.2000000000000000e+04,"None",4,2
10520,"Eskdale","Eskdale","Dumfries and Galloway","UK - Scotland","Europe","Not applicable",3.0000000000000000e+00,0.0000000000000000e+00,"W",5.5000000000000000e+01,1.0000000000000000e+01,"N",-3.0000000000000000e+00,5.5166666666666664e+01,55.1700000000,-3.0000000000,55.1700000000,-3.0000000000,,2.4000000000000000e+04,"None",4,2
10521,"Bluff, Western Alaska","Bluff","Alaska","USA","North America","Not applicable",1.6300000000000000e+02,4.5000000000000000e+01,"W",6.4000000000000000e+01,3.4000000000000000e+01,"N",-1.6375000000000000e+02,6.4566666666666663e+01,64.7000000000,-163.7500000000,64.7000000000,-163.7500000000,,,"Bluff is northwest of Rocky Point (64°25'N, 163°10'W)",4,2
10522,"Kyle of Tongue","Not applicable","Highland","UK - Scotland","Europe","Not applicable",3.0000000000000000e+00,5.7000000000000000e+01,"W",5.8000000000000000e+01,2.4000000000000000e+01,"N",-3.9500000000000002e+00,5.8399999999999999e+01,58.5000000000,-4.3800000000,58.4300000000,-4.4700000000,,1.5000000000000000e+03,"None",4,2
10523,"Macquarie Island","Not applicable","Not applicable","Antarctica","Antarctica","Not applicable",1.5600000000000000e+02,0.0000000000000000e+00,"E",5.4000000000000000e+01,0.0000000000000000e+00,"S",1.5600000000000000e+02,-5.4000000000000000e+01,-54.4833000000,158.9333000000,-54.7667000000,-158.7667000000,,,"Australian base.",4,1
10524,"Rhum (Rum), Inner Hebrides","Not applicable","Highland","UK - Scotland","Europe","Not applicable",6.0000000000000000e+00,2.5000000000000000e+01,"W",5.7000000000000000e+01,0.0000000000000000e+00,"N",-6.4166666666666670e+00,5.7000000000000000e+01,57.0500000000,-6.2300000000,56.9300000000,-6.4500000000,,1.2000000000000000e+04,"None",4,2
10525,"North Shields","North Shields","Tyne and Wear","UK - England","Europe","Not applicable",1.0000000000000000e+00,3.6000000000000000e+01,"W",5.4000000000000000e+01,4.9000000000000000e+01,"N",-1.6000000000000001e+00,5.4816666666666670e+01,55.0000000000,-1.4300000000,55.0000000000,-1.4300000000,,,"None",4,2
10526,"Mandarte Island","Not applicable","British Columbia","Canada","North America","Not applicable",1.2300000000000000e+02,2.0000000000000000e+01,"W",4.8000000000000000e+01,3.5000000000000000e+01,"N",-1.2333333333333333e+02,4.8583333333333336e+01,48.6300000000,-123.2800000000,48.6300000000,-123.2800000000,,6.0000000000000000e+00,"Approximate co-ordinates.",4,3
10527,"Silwood Park","Ascot","Berkshire","UK - England","Europe","Not applicable",0.0000000000000000e+00,3.8500000000000000e+01,"W",5.1000000000000000e+01,2.4250000000000000e+01,"N",-6.4166666666666672e-01,5.1404166666666669e+01,51.4040000000,-0.6420000000,51.4040000000,-0.6420000000,,,"None",6,3
10528,"Pretorius Kop, Kruger National Park","Not applicable","Eastern Transvaal","South Africa","Africa","Not applicable",3.1000000000000000e+01,3.0000000000000000e+01,"E",2.4000000000000000e+01,0.0000000000000000e+00,"S",3.1500000000000000e+01,-2.4000000000000000e+01,-25.1700000000,31.2500000000,-25.1700000000,31.2500000000,,6.0000000000000000e+03,"Kruger National Park covers 19485Km2 - between 22 & 26° south in Eastern Transvaal. 100 Km from Tshokwane (also in the database). Approximate co-ordinates.",4,2
10529,"Tshokwane, Kruger National Park","Tshokwane","Eastern Transvaal","South Africa","Africa","Not applicable",3.1000000000000000e+01,4.5000000000000000e+01,"E",2.4000000000000000e+01,5.0000000000000000e+01,"S",3.1750000000000000e+01,-2.4833333333333332e+01,-24.8300000000,31.8000000000,-24.8300000000,31.8000000000,,6.0000000000000000e+03,"Kruger National Park covers 19485Km2 - between 22 & 26° south in Eastern Transvaal. 100 Km from Pretorius Kop (also in the database). Approximate co-ordinates.",4,2
10530,"Wyre Forest","Kidderminster","Hereford and Worcester/Shropshire","UK - England","Europe","Not applicable",2.0000000000000000e+00,2.0000000000000000e+01,"W",5.2000000000000000e+01,2.2000000000000000e+01,"N",-2.3333333333333335e+00,5.2366666666666667e+01,52.4200000000,-2.3000000000,52.3500000000,-2.4300000000,,8.7000000000000000e+01,"Sessile oak forest with increasing beech content. Co-ordinates are for Bewdley on the edge of the forest.",5,3
10532,"Isla Genovesa, Galapagos Archipelago","Not applicable","Galapogus Islands","Ecuador","South America","South Pacific",9.0000000000000000e+01,0.0000000000000000e+00,"W",0.0000000000000000e+00,3.0000000000000000e+01,"N",-9.0000000000000000e+01,5.0000000000000000e-01,-14.3200000000,-90.0000000000,-14.3200000000,-90.0000000000,,,"None",4,1
10533,"Coomalloo Creek","Not applicable","Western Australia","Australia","Australia","Not applicable",1.1800000000000000e+02,5.5000000000000000e+01,"E",3.0000000000000000e+01,5.0000000000000000e+00,"S",1.1891666666666667e+02,-3.0083333333333332e+01,-30.0800000000,118.9200000000,-30.0800000000,118.9200000000,,,"None",3,1
